,Date,User,Tweet
4042,2019-05-12 12:06:16+00:00,umakantsingh_IN,"Confusing the pre-election union of parties,fiddling to BJP &amp; Congress , Chandrababu Naidu now lost all moral rights, he wants to further confuse politics of country with Congress,BJP,LEFT,@KTRTRS rightly avoiding him! @ysjagan @mayawati @MamataOfficial #LokSabhaElections2019"
4043,2019-05-12 12:05:49+00:00,ManuPutra,Last one hour of #Phase6 of #LokSabhaElections2019 today. Voters don’t sit back and go in full strength to strengthen our nation. Vote and vote for for Modi. Break all previous records.
4044,2019-05-12 12:03:52+00:00,kirtijha04,@priyankagandhi Ms Gandhi yeah so called aanyaye toh tabh tha jab #Congress ruled India for 10yrs and your govt never did anything so great to improve. #BJP on other hand has atleast tried few things in 5yrs which has helped country. Pls get your facts right before commenting.
4045,2019-05-12 12:01:19+00:00,JhansonKaRaja,"This is my record till date that the party I vote to forms the government in center. This time BJP will not form the government @PrakashJavdekar.

#LokSabhaElections2019"
4046,2019-05-12 11:58:59+00:00,LSElections2024,"News Alert:: Polling for 6th 
Phase of #Loksabhaelections2019 ended  peacefully.  Few incidents of faulty Evms reported in #Delhi. #AAP #congress #TMC #BJP #BSP #BJD #RJD  #AIMIM #Elections2019 #Elections2019 #ElectionResults"
4047,2019-05-12 11:58:17+00:00,dixit22_,5-10℅ who vote for #BJP will vote for #Aap in assembly election. #Fact #phase6 #LokSabhaElections2019
4048,2019-05-12 11:56:06+00:00,shekher1823,"@GautamGambhir My vote to @GautamGambhir, Hero of 2011 World Cup.
#LokSabhaEelctions2019 #BJP"
4049,2019-05-12 11:55:54+00:00,vikram140gulati,Half hour more before the voting ends - had it not been for #modi and a modified #ElectionCommission the polls would have been over by now #LokSabhaElections2019 - sick
4050,2019-05-12 11:49:04+00:00,i_rkpathak,@kamaalrkhan All 7 seat win #BJP
4051,2019-05-12 11:45:17+00:00,kxahid_,"PM Modi's statement about balakot Air strikes is not only funny and unscientific but dangerous also, as he put the safety of our airforce at risk and compromised  India's National security.

#radar #BalakotAirStrike #IAF #LokSabhaElections2019 #dontvoteformodi"
4052,2019-05-12 11:44:11+00:00,jayesh2dave,@nanditathhakur #Bjp's top leadership is not vocal enough&amp; not approaching SC immediately.
4053,2019-05-12 11:44:03+00:00,lalitsharma303,"What a bad interview 
#RahulGandhi @RahulGandhi  sucks, he doesn't know what to do for economic development and ravish your interview was bad too
Congress have many many better option than Rahul"
4054,2019-05-12 11:43:38+00:00,kamaalrkhan,According to survey result #Aap has lost the ground in Delhi and may win one seat out of 7. And Main fight is between congress and #BJP!
4055,2019-05-12 11:42:55+00:00,JishnuTimes,"@BJP4India @PrakashJavdekar Today 59 Seats Fight ? 
45 BJP Sitting Seats 
Today Most Seat Which Party Win ? 

#MeraVoteModiKo #DeshKeDilMeiModi #IPL2019Final #VotingRound6 #Phase6 #wahmodijiwah #LokSabhaElections2019 #DelhiVotes #Modi #ModiMeinHaiDum #NarendraModi #NamoAgain #Rahul #RahulGhandhi #Congress.."
4056,2019-05-12 11:39:56+00:00,kulrakshita,"@GautamGambhir @GautamGambhir sir r gonna win for sure !!!!
All the best and waiting for the results on 23 may ....
Oh God plsssssssssssss #BJP should only win this time tooooo !!!🌷"
4057,2019-05-12 11:39:31+00:00,JishnuTimes,"@BJP4India Today 59 Seats Fight ? 
45 BJP Sitting Seats 
Today Most Seat Which Party Win ? 

#MeraVoteModiKo #DeshKeDilMeiModi #IPL2019Final #VotingRound6 #Phase6 #wahmodijiwah #LokSabhaElections2019 #DelhiVotes #Modi #ModiMeinHaiDum #NarendraModi #NamoAgain #Rahul #RahulGhandhi #Congress"
4058,2019-05-12 11:38:57+00:00,GulshanRaiNBT,"BJP delegation comprising Shri Prakash Javadekar, Shri Anil Baluni &amp; others will meet ECI today 12 May, 5:45 PM at Nirvachan Sadan, Delhi. #bjp @NavbharatTimes @SandhyaTimes4u"
4059,2019-05-12 11:35:23+00:00,daily_pol1,Who will become the next #PrimeMinister ?#IndiaVotesForNaMo #IndiaElections2019 #ISupportGautamGambhir #IStandWithGambhir #Modi #NarendraModi #RahulGandhi #MamataBanerjee #TMC #BJP #INC #LokSabhaElections2019 #2019LokSabhaPolls #AbkiBaarKiskiSarkar #AmitShah #DelhiVotekar
4060,2019-05-12 11:31:55+00:00,VandanaMegastar,"@dirghayuoza @rohini_sgh Not really, BJP karyakartas have been working hard for a long time. Saw them all in Lucknow in 90s, tks. #LokSabhaElections2019"
4061,2019-05-12 11:29:42+00:00,kr_aswani,"First time vote at delhi..
#Namo #BJP"
4062,2019-05-12 11:28:30+00:00,ayanonymous,"No one -
Literally no one -

“ clouds can hide us from radar”
- Dr .Narendra Modi
senior scientist DRDO

#EntireCloudCover #DeshKeDilMeiModi #ModiHainTohMumkinHain #bhakt #bjp @narendramodi"
4063,2019-05-12 11:27:56+00:00,senbhaskar50,@KOLLEO @mcavoyed2 @ali_oajed @madanmitraoff @GargaC @parthagee @CyclicSoul #DRAPJABDULKALAM would have surely committed suicide seeing #BJP in this hostile aggressive and damaging state. #ATALJI would have hanged himself. #MORARJIDESAI would have taken sannyasa. #ADVANI the #mahachowkidar 's mentor is languishing in pain. Bechara #BJPPITAMAHA
4064,2019-05-12 11:27:04+00:00,JishnuTimes,"@narendramodi Today 59 Seats Fight ? 
45 BJP Sitting Seats 
Today Most Seat Which Party Win ? 

#MeraVoteModiKo #DeshKeDilMeiModi #IPL2019Final #VotingRound6 #Phase6 #wahmodijiwah #LokSabhaElections2019 #DelhiVotes #Modi #ModiMeinHaiDum #NarendraModi #NamoAgain #Rahul #RahulGhandhi #Congress"
4065,2019-05-12 11:22:54+00:00,senbhaskar50,@narendramodi You're wrong #mahachowkidar you are making untenable allegations against #INC and state of MP  CONGRESS. THIS MUD SLINGING doesn't suit you
4066,2019-05-12 11:21:32+00:00,hussainoid,"Who knew when modiji said we need more humour and satire in our lives, he would make a joke of the entire democracy to compensate for that!
#Modi #LokSabhaElections2019"
4067,2019-05-12 11:19:29+00:00,hussainoid,"Times have truly changed. 

#RahulGandhi emerged as a promising &amp; articulate leader out of the vicious campaign of deprecation run against him using doctored speech videos while #Modi's deceiving oratory only proved to be a tool of fooling blind bhakts.

#LokSabhaElections2019"
4068,2019-05-12 11:15:50+00:00,2019Mision,"@narendramodi only #NarendraModi is  great leader in the world. remember #TimeMagazine. your news a false.
Narendra Modi is not a person who divides the country. It is the person who joints the world. this is a Yogi man.
@TIME 
@ppchaudharyMoS @PMOIndia @Sachin_YB @yogrishiramdev"
4069,2019-05-12 11:14:55+00:00,rohan31khanna,"@sambitswaraj For : 
BJP 👆
Congress 🖕
AAP 🖕

#VotingRound6
#LokSabhaElections2019 #Phase6"
4070,2019-05-12 11:14:08+00:00,imaniketstyles,"@passofraiha @narendramodi Real Swag bro, Wait for 23rd May, History in Making, I will tweet you personally sirji 🙏 #BJP"
4071,2019-05-12 11:13:54+00:00,vsharma0007,@VishnuNDTV @IAF_MCC Omg! Imagine what would you be writing... if @narendramodi had delayed bombing due to clouds for pictures/ videos: To use videos for election benefits Modi delayed bombing response and terrorists escaped! #LokSabhaElections2019 #MothersDay #MainBhiChowkidar #pressitute
4072,2019-05-12 11:13:50+00:00,rahulrajmk,"Modi Ji also advised ISRO to land on moon on a full moon  day so they can get more area to land on moon.
#EntireCloudCover #NarendraModi"
4073,2019-05-12 11:13:11+00:00,imaniketstyles,"@passofraiha Arey bengali sunna, Modi bol ke gya hai 21 seat thik hai, 10-15 seat bhi aa gya na waha se toh more than enough hai, ayega waise 8-10 hi mere hisab se.
And be ready to cry coz your didi gonna cry badly on 23rd May bruh, seeing the nationwide success yet another 2nd time. 💪 #BJP"
4074,2019-05-12 11:12:58+00:00,simplysafi,"#EntireCloudCover
Please vote for..
Narendra Cloudy

#Phase6
#LokSabhaElections2019"
4075,2019-05-12 11:11:57+00:00,News9Tweets,"#Congress President @RahulGandhi claims 'love will triumph over #BJP's hatred'. Which party according to you is indulging in hate politics?

#RahulGandhi #NarendraModi @narendramodi @INCIndia @BJP4India #LokSabhaElections2019  #IndianElections2019"
4076,2019-05-12 11:11:33+00:00,grover8245,@Anupam8076 @ArvindKejriwal @narendramodi @INCIndia Congress are seeking reinforcement of the other elective parties. But they must comprehend that the second choice of community might be in the favour of #aap after #bjp which can sabotage them completely.
4077,2019-05-12 11:09:39+00:00,Indian_Warrior2,@ANI And she voted for #BJP where Democracy can only be saved under #BJP 😂 😂 😂
4078,2019-05-12 11:09:23+00:00,Chhotu_Vasava,"#Maharashtra: #Earthquake of magnitude 2.6 hit Palghar at 2:12 pm today 
Even Nature are not happy with Modi regime and showing their anger 😲 #LokSabhaElections2019 #JayegaToModiHi #Phase6"
4079,2019-05-12 11:05:54+00:00,shafeeq444u,@ndtv The words describes he did not voted for #BJP
4080,2019-05-12 11:05:43+00:00,Harishpopli,"There are black sheeps on both sides I have Muslim friends so does my 15 years old daughter.  We never differentiate on religion. But the things go bad when owassi and kejriwal start dividing on religion and no Muslim protest. 

What is modi or #BJP suppose to do then?"
4081,2019-05-12 11:05:41+00:00,kanadbarua,Bengal is becoming the most violent state during elections in this country. Clashes between #BJP and #TMC are disrupting the civility in the state. Democracy is in serious danger when megalomaniacs like #MamtaBanerjee and #AmitShah are running the show. #BengalPollViolence
4082,2019-05-12 11:03:57+00:00,chef_in_dubai,"@iJasOberoi @GautamGambhir पति कहाँ हैं उनके? 😁🤣😂
Typical bigot Indian mentality.
Modiji की पत्नी कहाँ हैं?  I wonder why this journalist didn't send a cross question? (too scared of @BJP4Delhi no doubt)
And @ViratSMehta who would be questioning @AamAadmiParty standing inside #bjp booth? #bsp worker?"
4083,2019-05-12 11:03:49+00:00,TupTamizha,"If Congress party is bad, why do BJP go around poaching them? Like Operation Lotus etc in Karnataka? They can try to win elections on their own. #LokSabhaElections2019"
4084,2019-05-12 11:01:50+00:00,MainVivekSharma,@dibyendumondal @Neelnabh @ECISVEEP @SpokespersonECI @rashtrapatibhvn @PMOIndia Sure shot bjp aa rahi hai yahan. #DekhMamtaJaagiJanta #BJP
4085,2019-05-12 10:58:21+00:00,nizamkhangmail3,"#Sixth Phase of Eleection is on progress, approximate #Two hours is more. I strongly apple to Voters, plz. exercise your votes in huse numbers, against #BJP. Especially, I apple d #Bhopal &amp; Delhi, voters cast  your votes to #Congress, even all #69,Seats no votes to #BJP."
4086,2019-05-12 10:58:09+00:00,tohidivity,"It's #Congress vs RSS battle in #Bhopal while #BJP worker is missing on the ground.

Contrary to expectations, voting was slow early on in Muslim areas which picked up after 10 am.

Turnout higher at least by 10% in rural belt as compared to urban areas. 
#LokSabhaElections2019"
4087,2019-05-12 10:57:03+00:00,gmorarka,#media and #pseudointellectuals not talking of a #BJP worker arrested for a cartoon on #MamataBanerjee ? no rights infringement or #intolerance? 14 days judicial custody ordered
4088,2019-05-12 10:55:50+00:00,mishramanis1212,"Quote only word for achievement done my #BJP , my quote is ""Digitisation"" 
#Achievementofmodigovt"
4089,2019-05-12 10:55:40+00:00,Balliyodan,"if BJP elected in Elected to Power in #LokSabhaElections2019 , We will send People to Sun!!

Question is how in the heat?

Simple, we will send them in Night while No heat 

#ModiIdeaRocks

#CloudCover"
4090,2019-05-12 10:53:22+00:00,chandansinghc9,"@MamataOfficial She is burning the state with hate politics and killing innocent peoples who are voting for #BJP but you can't stop them because the already voted to form NDA government and you will also get a tough lesson after election. 
#BoycottTMC #WestBengal"
4091,2019-05-12 10:51:42+00:00,nikhil_yesudas,"#MeriAwazMeriCongress
Dear Delhi 

The Prime Minister and #BJP are clueless and incapable of governing our great country. 

Did you hear Mr #Modi’s ridiculous, hilarious nonsense on #EntireCloudCover ? Can India trust him on national security? Remember, #Demonetisation?

Vote:"
4092,2019-05-12 10:50:26+00:00,Sidheshwarshuk1,Himachal Pradesh will soon see emergence of third  political force beyond# congress and #BJP  #cpim will lead this churning at grassroots
4093,2019-05-12 10:47:00+00:00,shemin_joy,Modi is mocking the Election Commission but the poll body acts like he is above electoral process and Model Code of Conduct: @cpimspeak Gen Sec @SitaramYechury writes to EC on PM's remarks that he ordered Balakot strikes despite cloud cover @DeccanHerald #LokSabhaElections2019
4094,2019-05-12 10:43:29+00:00,Rahul24292863,"#Congress downfall was not due to things done by #BJP. 
Now BJP's downfall will be because of their own failures the same way. All thanks to the jaadugar, sarava kala sampan Supreme Leader!"
4095,2019-05-12 10:39:26+00:00,Love_Bains,"Never gonna happen... #MeraVoteModiKo is a forced fake trend by bjp IT cell 

#BJP won't get majority this time time. I can bet on this"
4096,2019-05-12 10:37:48+00:00,syedssgks,"Modi ji is badly exposing himself in each interview he is giving not able to tackle questions logically. Now we all know why he's been running away from open Press Conference.

@narendramodi 
#LokSabhaElections2019 
@INCMP 
@INCIndia"
4097,2019-05-12 10:37:29+00:00,aa2eets,"@sagarikaghose @BJP4India @AITCofficial If it were #RW then it was only #BJP to blame, but here we have #DidisGoondas so both should blamed for desperation, bcoz of laws of #Secularism"
4098,2019-05-12 10:36:08+00:00,Ni3_Prajapati,If you're thinking of voting for bjp then NOTA is for you otherwise nota isn't for you. #LokSabhaElections2019 #Phase6 #VotingRound6 #delhivotekar
4099,2019-05-12 10:36:02+00:00,Love_Bains,"Time is coming closer day by day #VotingRound6 completing today

One more round left on 19 May and then the results will be out 23 May, 2019

#excited #Elections2019 #BJP #Congress"
4100,2019-05-12 10:35:48+00:00,Saquib65545099,#Evm + vpat morning main vpat mashine main light thi or mention tha kisko vote diya family ne dekha evening me vpat it's not working 3:45 pm maine diya to kuch light nahi sirf beep hue or kuch nahi. please check new Seema puri 100 booth #RahulGandhi #BJP_भगाओ_देश_बचाओ @INCIndia
4101,2019-05-12 10:32:21+00:00,kchari2,"#LokSabhaElections2019 1st phase 91/2nd Phase97/3rd Phase 115/4th phase
71/5th phase 51 find both BJP/Cong may not get 1/2 totally /425 as per Poll officials corridor. The discussions with voters exposed new rulers to save their savings in Banks/ getting employment to their kids"
4102,2019-05-12 10:32:12+00:00,bozleo1,"@gulf_news @bainjal #BJP in #India, is and will always be a hate mongering party."
4103,2019-05-12 10:31:43+00:00,mamtaabi,"Voted in the name of Modiji, but will candidate if elected bother about her constituency!@BJP #LokSabhaElections2019"
4104,2019-05-12 10:29:10+00:00,sarvmanglamcom,"Modi lost the battle in #Amethi .

On #LokSabhaElections2019 result Day, Smriti will dedicate her defeat to her Mother and Saas. 

Reason best known to Saheb."
4105,2019-05-12 10:28:58+00:00,Shasankp2,Was wondering when PM modi is going to post his picture with his mom on this mother's day #LokSabhaElections2019 @BJP4Gujarat @BJP4India
4106,2019-05-12 10:28:55+00:00,Unmeshteli,"One side we have someone who says to Indian people if u say anything against us..will beat you..Ghar me ghus ke marenge.. #Congress #NCP #Leftists

Other side we have someone who says to Pak. if u do any harm to us, Pakistan me ghus ke marenge. #BJP #India

Choose &amp; vote wisely"
